Date,Stock,Twit
11/13/19,AMZN,"Raise your hand if you had the pair trade for the last month of buying $AAPL and shorting $AMZN. Well done, my hats off to you."
11/13/19,AMZN,$AMZN I was looking for us to go up to 1777 before going to 1763 but it’s whatever. Go wherever you want Mr. Market. I’m ready.
11/13/19,AMZN,$SPY  Since so many of Trumps Cult is falling for the bs would it be ok if we sell them some shares EOD? $AAPL $BABA $FB $AMZN
11/13/19,AMZN,"$AMZN intraday bulls buy at this level, there are over  200k shares need to cover before the close today. Price target $1760."
11/13/19,AMZN,"$SPY Xi knows he owns Trump folks, he's going to squeeze him hard & show what a weak coward he truly is $BABA $AAPL $HD $AMZN"
11/13/19,AMZN,"Meanwhile, while everything else is going parabolic, $AMZN flounders and fails and looks like it wants to collapse. $SPY $QQQ"
11/13/19,AMZN,"$AMZN it’s an arbitrage against $AAPL. I’ve been saying it for a month now, once AAPL retraces and declines, AMZN will go up."
11/13/19,AMZN,"$AMZN f*ck MMs, f*ck SEC and f*ck trump. Congress should pass a law preventing market manipulation. We deserve a free market"
11/13/19,AMZN,$AMZN Sinks -0.9%. The 15-Nov-19 Option Straddle is Implying a ±0.8% Move in the Next 2 days marketchameleon.com/Overvie...
11/13/19,AMZN,$GOOG Also this stock toward a price correction like most the  big stocks $AAPL $BABA $AMZN xosignals.com/en/chart/Stoc...
11/13/19,AMZN,$AMZN Here's how we saw #Amazon in September at elliottwave-forecast.com/  looking for more downside #Elliottwave #Trading
11/13/19,AMZN,$AMZN MAN!!! I want to make my entry now so bad but something is telling me to hold my horses. There is more drop to come
11/13/19,AMZN,01:57:11 PM Automated Entry. Long 42 shares of $AMZN at $1757.38 for a trade that I will be looking to close in 1-5 days.
11/13/19,AMZN,$TSLA $ROKU $AMZN $OKTA $PINS time to take profits before the impeachment hearings. Hoping to get these back on big dips.
11/13/19,AMZN,=> About to begin an upward trend as a adjustment trend gradually gives way to increasing limited falls and strong rises.
11/13/19,AMZN,$AMZN has a Return On Equity of 20.08%. This is amongst the best returns in the industry. chartmill.com/stock/analyze...
11/13/19,AMZN,"$CLDR unusual to let those 10,000 $9 calls expire worthless Friday... thought there would be some news these past weeks"
11/13/19,AMZN,"‘Brands don’t need Amazon.’ Nike’s departure could prompt others to leave, analysts say. cnbc.com/2019/11/13/brands-..."
11/13/19,AMZN,=> In the midst of a downward trend of strong downward momentum price flow marked by temporary rises and strong falls.
11/13/19,AMZN,"$AMZN you support the impeachment,  we impeach this market now to new low! LOL haha, burn your hates with real losers!"
11/13/19,AMZN,...so far this measured move chart and DOW breakout chart has been working with help recently from Boeing and Disney
11/13/19,AMZN,$AMZN It seems some people never witnessed a stock going sideways for a few months. Welcome to the real world noobs.
11/13/19,AMZN,$AMZN has a Profit Margin of 4.27%. This is amongst the best returns in the industry. chartmill.com/stock/quote/A...
11/13/19,AMZN,On a serious note something is seriously off with this guy. Anything could happen.. it’s acting so out of character.
11/13/19,AMZN,"$DIS congratulations but Disney must thank Amazon. Without Amazon, they would’ve had a minutia of subscribers. $AMZN"
11/13/19,AMZN,"Hedge funds keep selling above 1800 and buying below 1700, until something changes that’s the current obvious range"
11/13/19,AMZN,$AMZN I would love to see a bounce but as per 1-3 months charts it seems like it would go to low 1700s unobstructed
11/13/19,AMZN,$AMZN NKE opting out of AMAZON. are others following soon? looks like a start of a trend to SHOPIFY thats next AMZN
11/13/19,AMZN,$AMZN Fund managers need to load up on this. I believe on the 13th Buffet will tell us how much he bought more. Lol
11/13/19,AMZN,"$AMZN Nike is  hugely desired...they don't need amzn to sell their wares, and amzn doesn't need them...no big deal."
11/13/19,AMZN,"$AMZN if you get amazon on discount you dont wait you buy, because this company needs no one and everyone needs it"
11/13/19,AMZN,https://www.bloomberg.com/news/articles/2019-11-13/nike-will-end-its-pilot-project-selling-products-on-amazon-site
11/13/19,AMZN,$AMZN Buying The Elliott Wave Dips At Blue Box Area  elliottwave-forecast.com/st...  #Elliottwave #Stocks #Trading
11/13/19,AMZN,https://www.bloomberg.com/news/articles/2019-11-13/nike-will-end-its-pilot-project-selling-products-on-amazon-site
11/13/19,AMZN,$FB $HUYA $GOOG $AMZN Step right up for the greatest show in earth! Impeachment begins at 10am! __________________
11/13/19,AMZN,$AMZN Traded lower last month into extreme area $1631 from where a bounce higher took place #elliottwave #trading
11/13/19,AMZN,Short sale volume (not short interest) for $AMZN on 2019-11-12 is 52%. shortvolumes.com/?t=AMZN via @shortvolumes
11/13/19,AMZN,$AMZN Buying The Elliott Wave Dips At Blue Box Area elliottwave-forecast.com/st... #Elliottwave #Trading #Amazon
11/13/19,AMZN,"$AMZN tight ass bollinger squeeze on the daily and a macD crossver, good chance that this is about to dump hard"
11/13/19,AMZN,$AMZN What a sluggish big fat mother fkr? Drop already .. lets go 1600 quickly so buyers can add real positions
11/13/19,AMZN,"$NFLX just canceled this trash... $AMZN Prime and $DIS + are all this household needs... good riddance, Netflix"
11/13/19,AMZN,"Stocks making the biggest moves in the premarket: Nike, Apple, Alibaba and more cnbc.com/2019/11/13/stocks-..."
11/13/19,AMZN,$SPY  wonder if this gets ugly?! no but prob bear mindset until more color caution warranted $AMZN $NFLX $QQQ
11/13/19,AMZN,"$AMZN Next line shows the support - 1738, tradingview.com/x/2T9jDaZJ/ and main support is at 1693. Woof woof!"
11/13/19,AMZN,I expect some reversal to the mean: it could be $DIS is underpriced or $NFLX is overvalued. time shall tell.
11/13/19,AMZN,$AMZN watch China trash the market right before the election next year in hopes it will get Trump voted out.
11/13/19,AMZN,"$AMZN usually my posts have nothing to do with my positions but this time, this is personal. Go tf UP_______"
11/13/19,AMZN,$AMZN we’re all gonna get a good deal.. Amazon 1300 is a deal I will make.. only amazing deals can be made.
11/13/19,AMZN,$AMZN how's banana and his pumping doing? about to crash sub 1600 here. this is a major development on nike
11/13/19,AMZN,$SHOP  whether $NKE comes to Shopify platform or not...it's still a win for $SHOP and a loss for $AMZN $QQQ
11/13/19,AMZN,$AMZN something is brewing last time this happened divorce news came out .. amazon tech and retail split ?
11/13/19,AMZN,$AMZN you know this is manipulated when f*cking $BYND is green but this is red. Seriously f*ck MMs and SEC
11/13/19,AMZN,$SPY $AMZN desperately wants to go lower but its just impossible with indexes doing V shape left and right
11/13/19,AMZN,$AMZN Live coverage: House holds first public impeachment hearing The Hill  thehill.com/homenews/house/...
11/13/19,AMZN,=> Supply-Demand strength has changed from a weak selling flow to a strengthening selling flow again.    
11/13/19,AMZN,"Amazon's ""All-In"" Bet on Prime Could Be a Risk for Its Stock $AMZN @amazon fool.com/investing/2019/11/..."
11/13/19,AMZN,$AMZN Dr J shows support just below close and thinks $NKE making a mistake youtube.com/watch?v=MdYAjdB...
11/13/19,AMZN,$AMZN half of you bulls don’t seem to understand that this stock is utilized in the amazon pay structure.
11/13/19,AMZN,$AMZN Started an impulsive recovery from October low elliottwave-forecast.com/ne... #elliottwave #trading
11/13/19,AMZN,Are equities still a buy? I breakdown the current setup in equity markets and what my future outlook is. 
11/13/19,AMZN,"$AMZN has a bad technical rating, but it does show a decent setup pattern. chartmill.com/stock/analyze..."
11/13/19,AMZN,$AMZN can it get out of this funk now? 1750 support please? I waited all 50 points to reenter. Come on!
11/13/19,AMZN,"$AMZN iv crash, moved -1.5% yet no pricing on puts as well.  Traders only doing Disney this week, I see"
11/13/19,AMZN,My stop hit on $AMZN trade all out made good coin.  Placing this back on my go to list of names I trade
11/13/19,AMZN,"$AMZN yikes, glad I held off on those calls, I’ll take the $2500 I made in puts today and call it a day"
11/13/19,AMZN,"Nike cuts ties with Amazon, but shoes won’t vanish from site $AMZN #AMZN marketbeat.com/articles/nik..."
11/13/19,AMZN,"$AMZN if Walmart has a good ER tomorrow, this shit pile is gonna drop even farther tomorrow and Friday."
11/13/19,AMZN,$SPY Powell not promising he'll keep rates low next year so Mrkt reacting to that $AAPL $BABA $AMZN $HD
11/13/19,AMZN,"$AMZN I think max option burn price is around 1770 still - you know the motto, screw everyone ya can :)"
11/13/19,AMZN,"Much lower into Friday, the market is hot, and ready to ring the register before trade talk weekend.. "
11/13/19,AMZN,"$AMZN; if close below 1742, like to continue down till 1695.  I will wait to get back on again.  peace"
11/13/19,AMZN,$AMZN If you will notice ALL the shorts have NO facts about sales cash flow etc just Personal opinions
11/13/19,AMZN,"$BABA $NVDA $AMZN into calls now , let’s fly on blue sky now !!! Market will not go green without them"
11/13/19,AMZN,"$AMZN more great news, from Nike now. Ugh. This stock becomes cursed the second you buy the turd. Fml."
11/13/19,AMZN,$AMZN's Return On Assets of 5.70% is amongst the best of the industry. chartmill.com/stock/analyze...
11/13/19,AMZN,"...So now that we have that weekly chart and a few thoughts, here’s the same chart marked up a little"
11/13/19,AMZN,$AMZN let’s have a $100 day just to f*ck greedy option writers and idiot bears. That would be awesome
11/13/19,AMZN,"$AMZN  u know trump will be tweeting about china tonight or tomorrow morning, pain will get worse!!!!"
11/13/19,AMZN,$AMZN hmm seriously wth! $AAPL is up 30% in past 3 months while this is down 2% in the same time wth!
11/13/19,AMZN,"$AMZN wtf???? $SPY drops this drops but when SPY goes back up, this doesn’t. Wtf??? Screw MMs and SEC"
11/13/19,AMZN,$AMZN definitely time to short... Nike to stop selling via Amazon.  Other big names will follow suit.
11/13/19,AMZN,$AAPL $AMZN Trump is the biggest danger to the economy...not the Fed : cnbc.com/2019/11/13/raghura...
11/13/19,AMZN,Is $AMZN approaching a neckline of a Double Top? stockoptionalerts.com/stock... via @DayTradersGroup
11/13/19,AMZN,"3 trillion of liquidity in 3 months injected into repo markets, and this still couldn’t catch a bid."
11/13/19,AMZN,"MPAA: In 2018, the number of streaming subs across the world, 613M, exceeded the cable subs at 556M"
11/13/19,AMZN,"$AMZN No, negative rates don’t make any sense to me. We don’t want to follow Europe’s path, really?"
11/13/19,AMZN,$AMZN I'm sitting at 1750 waiting to get filled... And by the looks of it I might get filled today
11/13/19,AMZN,$NKE $AMZN Nike will no longer sell its shoes and apparel on Amazon www1.cmlviz.com/article/AMZ...
11/13/19,AMZN,$TSLA $AMZN i am shocked to see how unphased the market is after bellwether csco dumped 6% on ER.
11/13/19,AMZN,"$AAPL $AMZN $FB $NFLX $MSFT ""this economy is the new normal"" ________ Trump put in a massive base"
11/13/19,AMZN,$AMZN next few moves will tell the tale..... still thinking we can see a massive movement upwards
